question_id,arrange_word_id,arrange_word,en1,en2,ja1,ja2,voice1,voice2,included_1or2,highlight_chips,voice1_name,voice2_name,sentence_first_en,sentence_second_en,answer,chips,audio_first,audio_second,audio_auto,icon_first,icon_second,position_first,position_second
e2011,va1006,remind,Can you remind me to bring my gym clothes?,I'll put a note on the door.,体操服を持っていくように声をかけてくれる？,ドアにメモを貼っておくよ。,Ivy,Matthew,1,remind,Ivy,Matthew,___________,I'll put a note on the door.,Can you remind me to bring my gym clothes?,Can|you|remind|me|to|bring|my|gym|clothes?,e2011-a.mp3,e2011-b.mp3,1,Ivy,Matthew.png,right,left
e2012,va1006,remind,This song reminds me of our summer trip.,,この曲を聴くと夏の旅行を思い出す。,,Ivy,,1,reminds,Ivy,,___________,,This song reminds me of our summer trip.,This|song|reminds|me|of|our|summer|trip.,e2012-a.mp3,,1,Ivy,,right,none
e2013,va1007,noisy,The cafeteria is too noisy to talk.,Let's eat outside today.,食堂はうるさくて話せないね。,今日は外で食べよう。,Ivy,Kevin,1,noisy,Ivy,Kevin,___________,Let's eat outside today.,The cafeteria is too noisy to talk.,The|cafeteria|is|too|noisy|to|talk.,e2013-a.mp3,e2013-b.mp3,1,Ivy,Kevin.png,right,left
e2014,va1007,noisy,Our new neighbors have a noisy but friendly dog.,,新しいお隣さんの犬は、うるさいけど人懐っこい。,,Ivy,,1,noisy,Ivy,,___________,,Our new neighbors have a noisy but friendly dog.,Our|new|neighbors|have|a|noisy|but|friendly|dog.,e2014-a.mp3,,1,Ivy,,right,none
e2015,va1008,history,History is my favorite subject this year.,I'm glad you find the stories interesting.,今年は歴史が一番好きな教科です。,物語を面白いと思ってくれてうれしいわ。,Ivy,Ruth,1,History,Ivy,Ruth,___________,I'm glad you find the stories interesting.,History is my favorite subject this year.,History|is|my|favorite|subject|this|year.,e2015-a.mp3,e2015-b.mp3,1,Ivy,Ruth.png,right,left
e2016,va1008,history,This old bridge has a long and interesting history.,,この古い橋には長くて興味深い歴史がある。,,Ivy,,1,history.,Ivy,,___________,,This old bridge has a long and interesting history.,This|old|bridge|has|a|long|and|interesting|history.,e2016-a.mp3,,1,Ivy,,right,none
e2017,va1009,succeed,"If you keep practicing, you'll succeed.","I hope so, the contest is next week.",練習を続ければ、きっと成功するわ。,そうだといいです、コンテストは来週なんです。,Ruth,Ivy,1,succeed.,Ruth,Ivy,___________,"I hope so, the contest is next week.","If you keep practicing, you'll succeed.","If|you|keep|practicing,|you'll|succeed.",e2017-a.mp3,e2017-b.mp3,1,Ruth.png,Ivy.png,left,right
e2018,va1009,succeed,I finally succeeded in fixing my old bike.,,古い自転車の修理にやっと成功した。,,Kevin,,1,succeeded,Kevin,,___________,,I finally succeeded in fixing my old bike.,I|finally|succeeded|in|fixing|my|old|bike.,e2018-a.mp3,,1,Kevin.png,,left,none
e2019,va1010,fiction,Do you read fiction or true stories?,"Mostly fiction, especially mysteries.",小説と実話、どっちを読むの？,ほとんど小説、特にミステリー。,Ivy,Kevin,1,fiction,Ivy,Kevin,___________,"Mostly fiction, especially mysteries.",Do you read fiction or true stories?,Do|you|read|fiction|or|true|stories?,e2019-a.mp3,e2019-b.mp3,1,Ivy,Kevin.png,right,left
e2020,va1010,fiction,The story felt so real that I forgot it was fiction.,,話がリアルすぎて、作り話だって忘れていた。,,Ivy,,1,fiction.,Ivy,,___________,,The story felt so real that I forgot it was fiction.,The|story|felt|so|real|that|I|forgot|it|was|fiction.,e2020-a.mp3,,1,Ivy,,right,none
e2021,va1011,fear,How can I get over my fear of speaking in public?,Start by talking to small groups.,人前で話すことへの恐怖は、どうやって克服できますか？,まず少人数の前で話すことから始めて。,Ivy,Ruth,1,fear,Ivy,Ruth,___________,Start by talking to small groups.,How can I get over my fear of speaking in public?,How|can|I|get|over|my|fear|of|speaking|in|public?,e2021-a.mp3,e2021-b.mp3,1,Ivy,Ruth.png,right,left
e2022,va1011,fear,My little brother has no fear of big dogs.,,弟は大きな犬をまったく怖がらない。,,Kevin,,1,fear,Kevin,,___________,,My little brother has no fear of big dogs.,My|little|brother|has|no|fear|of|big|dogs.,e2022-a.mp3,,1,Kevin.png,,left,none
e2023,va1012,edge,Don't put your cup so close to the edge.,"Oops, it almost fell.",コップをそんなに端に置かないで。,おっと、落ちそうだった。,Matthew,Ivy,1,edge.,Matthew,Ivy,___________,"Oops, it almost fell.",Don't put your cup so close to the edge.,Don't|put|your|cup|so|close|to|the|edge.,e2023-a.mp3,e2023-b.mp3,1,Matthew.png,Ivy.png,left,right
e2024,va1012,edge,We sat on the edge of the pool with our feet in the water.,,プールの縁に座って、足を水につけていた。,,Ivy,,1,edge,Ivy,,___________,,We sat on the edge of the pool with our feet in the water.,We|sat|on|the|edge|of|the|pool|with|our|feet|in|the|water.,e2024-a.mp3,,1,Ivy,,right,none
e2025,va1013,package,A package came for you this afternoon.,It must be the book I ordered!,今日の午後、君宛に小包が届いたよ。,注文した本に違いない！,Matthew,Ivy,1,package,Matthew,Ivy,___________,It must be the book I ordered!,A package came for you this afternoon.,A|package|came|for|you|this|afternoon.,e2025-a.mp3,e2025-b.mp3,1,Matthew.png,Ivy.png,left,right
e2026,va1013,package,The package was so small that I almost threw it away.,,小包が小さすぎて、うっかり捨てるところだった。,,Ivy,,1,package,Ivy,,___________,,The package was so small that I almost threw it away.,The|package|was|so|small|that|I|almost|threw|it|away.,e2026-a.mp3,,1,Ivy,,right,none
e2027,va1014,raise,Raise your hand if you have a question.,I have one about the homework.,質問がある人は手を挙げてください。,宿題について一つあります。,Ruth,Ivy,1,Raise,Ruth,Ivy,___________,I have one about the homework.,Raise your hand if you have a question.,Raise|your|hand|if|you|have|a|question.,e2027-a.mp3,e2027-b.mp3,1,Ruth.png,Ivy.png,left,right
e2028,va1014,raise,Our class raised money for the animal shelter.,,私たちのクラスは動物保護施設のためにお金を集めました。,,Ivy,,1,raised,Ivy,,___________,,Our class raised money for the animal shelter.,Our|class|raised|money|for|the|animal|shelter.,e2028-a.mp3,,1,Ivy,,right,none
e2029,va1015,nation,Each nation has its own flag and history.,Can we research one for homework?,それぞれの国に独自の国旗と歴史があります。,宿題で一つ調べてもいいですか？,Ruth,Ivy,1,nation,Ruth,Ivy,___________,Can we research one for homework?,Each nation has its own flag and history.,Each|nation|has|its|own|flag|and|history.,e2029-a.mp3,e2029-b.mp3,1,Ruth.png,Ivy.png,left,right
e2030,va1015,nation,The whole nation watched the final game on TV.,,国中が決勝戦をテレビで見た。,,Ivy,,1,nation,Ivy,,___________,,The whole nation watched the final game on TV.,The|whole|nation|watched|the|final|game|on|TV.,e2030-a.mp3,,1,Ivy,,right,none
e2031,va1016,support,Thanks for your support during the student election.,"You deserved to win, seriously.",生徒会選挙のとき応援してくれてありがとう。,君が勝って当然だったよ、本当に。,Ivy,Kevin,1,support,Ivy,Kevin,___________,"You deserved to win, seriously.",Thanks for your support during the student election.,Thanks|for|your|support|during|the|student|election.,e2031-a.mp3,e2031-b.mp3,1,Ivy,Kevin.png,right,left
e2032,va1016,support,Strong roots support the tree during storms.,,強い根が、嵐のあいだ木を支えています。,,Ruth,,1,support,Ruth,,___________,,Strong roots support the tree during storms.,Strong|roots|support|the|tree|during|storms.,e2032-a.mp3,,1,Ruth.png,,left,none
e2033,va1017,plastic,We use too many plastic bags at the store.,I always bring my own bag now.,お店でビニール袋を使いすぎだよね。,僕は今、いつもマイバッグを持ってるよ。,Ivy,Kevin,1,plastic,Ivy,Kevin,___________,I always bring my own bag now.,We use too many plastic bags at the store.,We|use|too|many|plastic|bags|at|the|store.,e2033-a.mp3,e2033-b.mp3,1,Ivy,Kevin.png,right,left
e2034,va1017,plastic,"The toy is made of hard plastic, so it won't break.",,そのおもちゃは硬いプラスチックでできているから壊れない。,,Ivy,,1,"plastic,",Ivy,,___________,,"The toy is made of hard plastic, so it won't break.","The|toy|is|made|of|hard|plastic,|so|it|won't|break.",e2034-a.mp3,,1,Ivy,,right,none
e2035,va1018,scientist,What do you want to be in the future?,A scientist who studies the ocean.,将来は何になりたいの？,海を研究する科学者です。,Ruth,Ivy,2,scientist,Ruth,Ivy,What do you want to be in the future?,___________,A scientist who studies the ocean.,A|scientist|who|studies|the|ocean.,e2035-a.mp3,e2035-b.mp3,1,Ruth.png,Ivy.png,left,right
e2036,va1018,scientist,The scientist spent ten years watching the same birds.,,その科学者は10年間、同じ鳥たちを観察した。,,Ivy,,1,scientist,Ivy,,___________,,The scientist spent ten years watching the same birds.,The|scientist|spent|ten|years|watching|the|same|birds.,e2036-a.mp3,,1,Ivy,,right,none
e2037,va1019,title,What's the title of your essay?,"I haven't decided yet, any ideas?",作文のタイトル何にしたの？,まだ決めてない、何かアイデアある？,Ivy,Kevin,1,title,Ivy,Kevin,___________,"I haven't decided yet, any ideas?",What's the title of your essay?,What's|the|title|of|your|essay?,e2037-a.mp3,e2037-b.mp3,1,Ivy,Kevin.png,right,left
e2038,va1019,title,The title of the book made me want to read it.,,その本のタイトルを見て読みたくなった。,,Ivy,,1,title,Ivy,,___________,,The title of the book made me want to read it.,The|title|of|the|book|made|me|want|to|read|it.,e2038-a.mp3,,1,Ivy,,right,none
e2039,va1020,arrest,"In the drama, the police finally arrested the thief.",I knew it was the gardener!,ドラマで、警察がついに泥棒を逮捕したよ。,庭師が犯人だと思ってた！,Ivy,Kevin,1,arrested,Ivy,Kevin,___________,I knew it was the gardener!,"In the drama, the police finally arrested the thief.","In|the|drama,|the|police|finally|arrested|the|thief.",e2039-a.mp3,e2039-b.mp3,1,Ivy,Kevin.png,right,left
e2040,va1020,arrest,The police can arrest someone who breaks the law.,,警察は法律を破った人を逮捕することができます。,,Ruth,,1,arrest,Ruth,,___________,,The police can arrest someone who breaks the law.,The|police|can|arrest|someone|who|breaks|the|law.,e2040-a.mp3,,1,Ruth.png,,left,none
e2041,va1021,modern,The new library looks so modern.,It even has robots that return the books.,新しい図書館、すごくモダンですね。,本を返却するロボットまでいるのよ。,Ivy,Ruth,1,modern.,Ivy,Ruth,___________,It even has robots that return the books.,The new library looks so modern.,The|new|library|looks|so|modern.,e2041-a.mp3,e2041-b.mp3,1,Ivy,Ruth.png,right,left
e2042,va1021,modern,Modern phones can do more than old computers could.,,現代のスマホは、昔のパソコンより多くのことができます。,,Ivy,,1,Modern,Ivy,,___________,,Modern phones can do more than old computers could.,Modern|phones|can|do|more|than|old|computers|could.,e2042-a.mp3,,1,Ivy,,right,none
e2043,va1022,break out,The First World War broke out in 1914.,That's more than a hundred years ago.,第一次世界大戦は1914年に始まりました。,100年以上前ですね。,Ruth,Ivy,1,broke|out,Ruth,Ivy,___________,That's more than a hundred years ago.,The First World War broke out in 1914.,The|First|World|War|broke|out|in|1914.,e2043-a.mp3,e2043-b.mp3,1,Ruth.png,Ivy.png,left,right
e2044,va1022,break out,"In the movie, the hero breaks out of the castle at night.",,映画の中で、主人公は夜に城から脱出する。,,Ivy,,1,breaks|out,Ivy,,___________,,"In the movie, the hero breaks out of the castle at night.","In|the|movie,|the|hero|breaks|out|of|the|castle|at|night.",e2044-a.mp3,,1,Ivy,,right,none
e2045,va1023,invite,I want to invite you to my birthday party.,"Thanks, I'll definitely be there.",誕生日パーティーに招待したいんだけど。,ありがとう、絶対行くよ。,Ivy,Kevin,1,invite,Ivy,Kevin,___________,"Thanks, I'll definitely be there.",I want to invite you to my birthday party.,I|want|to|invite|you|to|my|birthday|party.,e2045-a.mp3,e2045-b.mp3,1,Ivy,Kevin.png,right,left
e2046,va1023,invite,We invited our neighbors over for dinner on Sunday.,,日曜日にお隣さんを夕食に招いた。,,Ivy,,1,invited,Ivy,,___________,,We invited our neighbors over for dinner on Sunday.,We|invited|our|neighbors|over|for|dinner|on|Sunday.,e2046-a.mp3,,1,Ivy,,right,none
e2047,va1024,attitude,Your attitude in class has really improved.,"Thanks, I'm trying to take more notes.",授業中のあなたの態度、本当に良くなったわね。,ありがとうございます、もっとノートを取るようにしています。,Ruth,Ivy,1,attitude,Ruth,Ivy,___________,"Thanks, I'm trying to take more notes.",Your attitude in class has really improved.,Your|attitude|in|class|has|really|improved.,e2047-a.mp3,e2047-b.mp3,1,Ruth.png,Ivy.png,left,right
e2048,va1024,attitude,A positive attitude makes practice more fun.,,前向きな姿勢だと練習がもっと楽しくなる。,,Kevin,,1,attitude,Kevin,,___________,,A positive attitude makes practice more fun.,A|positive|attitude|makes|practice|more|fun.,e2048-a.mp3,,1,Kevin.png,,left,none
e2049,va1025,install,Can you help me install this game?,Only after your homework is done.,このゲームのインストール手伝ってくれる？,宿題が終わってからね。,Ivy,Matthew,1,install,Ivy,Matthew,___________,Only after your homework is done.,Can you help me install this game?,Can|you|help|me|install|this|game?,e2049-a.mp3,e2049-b.mp3,1,Ivy,Matthew.png,right,left
e2050,va1025,install,The school installed new lights in the gym.,,学校が体育館に新しい照明を取り付けた。,,Ivy,,1,installed,Ivy,,___________,,The school installed new lights in the gym.,The|school|installed|new|lights|in|the|gym.,e2050-a.mp3,,1,Ivy,,right,none
e2051,va1026,happening,What's happening in the hallway?,Someone dropped a box of balls.,廊下で何が起きてるの？,誰かがボールの箱を落としたんだ。,Ivy,Kevin,1,happening,Ivy,Kevin,___________,Someone dropped a box of balls.,What's happening in the hallway?,What's|happening|in|the|hallway?,e2051-a.mp3,e2051-b.mp3,1,Ivy,Kevin.png,right,left
e2052,va1026,happening,Something strange is happening to my plant's leaves.,,植物の葉っぱに何か変なことが起きている。,,Ivy,,1,happening,Ivy,,___________,,Something strange is happening to my plant's leaves.,Something|strange|is|happening|to|my|plant's|leaves.,e2052-a.mp3,,1,Ivy,,right,none
e2053,va1027,pack,Did you pack everything for the trip?,"Almost, I just need my toothbrush.",旅行の荷物は全部詰めた？,ほぼね、あとは歯ブラシだけ。,Matthew,Ivy,1,pack,Matthew,Ivy,___________,"Almost, I just need my toothbrush.",Did you pack everything for the trip?,Did|you|pack|everything|for|the|trip?,e2053-a.mp3,e2053-b.mp3,1,Matthew.png,Ivy.png,left,right
e2054,va1027,pack,I ate a whole pack of gum during the movie.,,映画の間にガムを1パック全部食べた。,,Kevin,,1,pack,Kevin,,___________,,I ate a whole pack of gum during the movie.,I|ate|a|whole|pack|of|gum|during|the|movie.,e2054-a.mp3,,1,Kevin.png,,left,none
e2055,va1028,angle,How big is this angle?,It looks like ninety degrees.,この角度はどれくらいですか？,90度に見えます。,Ruth,Ivy,1,angle?,Ruth,Ivy,___________,It looks like ninety degrees.,How big is this angle?,How|big|is|this|angle?,e2055-a.mp3,e2055-b.mp3,1,Ruth.png,Ivy.png,left,right
e2056,va1028,angle,Try taking the photo from a different angle.,,違う角度から写真を撮ってみて。,,Ivy,,1,angle.,Ivy,,___________,,Try taking the photo from a different angle.,Try|taking|the|photo|from|a|different|angle.,e2056-a.mp3,,1,Ivy,,right,none
e2057,va1029,useless,This umbrella is useless in this wind.,Let's just run to the station.,この風じゃこの傘は役に立たないね。,駅まで走っちゃおう。,Ivy,Kevin,1,useless,Ivy,Kevin,___________,Let's just run to the station.,This umbrella is useless in this wind.,This|umbrella|is|useless|in|this|wind.,e2057-a.mp3,e2057-b.mp3,1,Ivy,Kevin.png,right,left
e2058,va1029,useless,"I thought my old notes were useless, but they helped.",,昔のノートは役に立たないと思ってたけど、助かった。,,Ivy,,1,"useless,",Ivy,,___________,,"I thought my old notes were useless, but they helped.","I|thought|my|old|notes|were|useless,|but|they|helped.",e2058-a.mp3,,1,Ivy,,right,none
e2059,va1030,pale,"You look pale, are you feeling okay?",I skipped breakfast this morning.,顔色が悪いわね、大丈夫？,今朝、朝ごはんを抜いてしまって。,Ruth,Ivy,1,"pale,",Ruth,Ivy,___________,I skipped breakfast this morning.,"You look pale, are you feeling okay?","You|look|pale,|are|you|feeling|okay?",e2059-a.mp3,e2059-b.mp3,1,Ruth.png,Ivy.png,left,right
e2060,va1030,pale,I painted my room a pale blue color.,,部屋を淡い青色に塗った。,,Ivy,,1,pale,Ivy,,___________,,I painted my room a pale blue color.,I|painted|my|room|a|pale|blue|color.,e2060-a.mp3,,1,Ivy,,right,none
e2061,va1031,carry out,Today we'll carry out a simple experiment.,Do we need goggles for this one?,今日は簡単な実験を行います。,今回はゴーグルが必要ですか？,Ruth,Ivy,1,carry|out,Ruth,Ivy,___________,Do we need goggles for this one?,Today we'll carry out a simple experiment.,Today|we'll|carry|out|a|simple|experiment.,e2061-a.mp3,e2061-b.mp3,1,Ruth.png,Ivy.png,left,right
e2062,va1031,carry out,Our group carried out a survey about school lunches.,,私たちのグループは給食についてのアンケートを実施した。,,Ivy,,1,carried|out,Ivy,,___________,,Our group carried out a survey about school lunches.,Our|group|carried|out|a|survey|about|school|lunches.,e2062-a.mp3,,1,Ivy,,right,none
e2063,va1032,leader,Who's the leader of your group?,We haven't chosen one yet.,君のグループのリーダーは誰？,まだ決めてないんだ。,Ivy,Kevin,1,leader,Ivy,Kevin,___________,We haven't chosen one yet.,Who's the leader of your group?,Who's|the|leader|of|your|group?,e2063-a.mp3,e2063-b.mp3,1,Ivy,Kevin.png,right,left
e2064,va1032,leader,A good leader listens more than they talk.,,良いリーダーは、話すよりも多く耳を傾けます。,,Ruth,,1,leader,Ruth,,___________,,A good leader listens more than they talk.,A|good|leader|listens|more|than|they|talk.,e2064-a.mp3,,1,Ruth.png,,left,none
e2065,va1033,environment,How can we protect the environment at school?,Start by turning off lights you don't need.,学校で環境を守るにはどうすればいいですか？,使っていない電気を消すことから始めましょう。,Ivy,Ruth,1,environment,Ivy,Ruth,___________,Start by turning off lights you don't need.,How can we protect the environment at school?,How|can|we|protect|the|environment|at|school?,e2065-a.mp3,e2065-b.mp3,1,Ivy,Ruth.png,right,left
e2066,va1033,environment,I study better in a quiet environment.,,静かな環境のほうが勉強がはかどる。,,Ivy,,1,environment.,Ivy,,___________,,I study better in a quiet environment.,I|study|better|in|a|quiet|environment.,e2066-a.mp3,,1,Ivy,,right,none
e2067,va1034,medical,My sister wants to go to medical school.,That takes a lot of hard work.,姉は医学部に行きたいんです。,それはとても努力が必要ね。,Ivy,Ruth,1,medical,Ivy,Ruth,___________,That takes a lot of hard work.,My sister wants to go to medical school.,My|sister|wants|to|go|to|medical|school.,e2067-a.mp3,e2067-b.mp3,1,Ivy,Ruth.png,right,left
e2068,va1034,medical,We learned basic medical care in health class.,,保健の授業で基本的な応急手当を習った。,,Ivy,,1,medical,Ivy,,___________,,We learned basic medical care in health class.,We|learned|basic|medical|care|in|health|class.,e2068-a.mp3,,1,Ivy,,right,none
e2069,va1035,atom,Everything around us is made of atoms.,Even the air we breathe?,私たちの周りのものは、すべて原子でできています。,吸っている空気もですか？,Ruth,Ivy,1,atoms.,Ruth,Ivy,___________,Even the air we breathe?,Everything around us is made of atoms.,Everything|around|us|is|made|of|atoms.,e2069-a.mp3,e2069-b.mp3,1,Ruth.png,Ivy.png,left,right
e2070,va1035,atom,An atom is too small to see even with a microscope.,,原子は小さすぎて顕微鏡でも見えません。,,Ivy,,1,atom,Ivy,,___________,,An atom is too small to see even with a microscope.,An|atom|is|too|small|to|see|even|with|a|microscope.,e2070-a.mp3,,1,Ivy,,right,none
e2071,va1036,combination,Chocolate and banana is the best combination.,Add peanut butter and it's even better.,チョコとバナナは最高の組み合わせだよね。,ピーナッツバターを足すともっといいよ。,Ivy,Kevin,1,combination.,Ivy,Kevin,___________,Add peanut butter and it's even better.,Chocolate and banana is the best combination.,Chocolate|and|banana|is|the|best|combination.,e2071-a.mp3,e2071-b.mp3,1,Ivy,Kevin.png,right,left
e2072,va1036,combination,I forgot the combination for my bike lock.,,自転車の鍵の番号を忘れちゃった。,,Kevin,,1,combination,Kevin,,___________,,I forgot the combination for my bike lock.,I|forgot|the|combination|for|my|bike|lock.,e2072-a.mp3,,1,Kevin.png,,left,none
e2073,va1037,signal,My phone has no signal in the mountains.,Then let's enjoy the view instead.,山の中だとスマホの電波がない。,じゃあ代わりに景色を楽しもう。,Ivy,Kevin,1,signal,Ivy,Kevin,___________,Then let's enjoy the view instead.,My phone has no signal in the mountains.,My|phone|has|no|signal|in|the|mountains.,e2073-a.mp3,e2073-b.mp3,1,Ivy,Kevin.png,right,left
e2074,va1037,signal,Wait for my signal before you start running.,"Okay, we're ready.",私の合図を待ってから走り出してね。,はい、準備できています。,Ruth,Ivy,1,signal,Ruth,Ivy,___________,"Okay, we're ready.",Wait for my signal before you start running.,Wait|for|my|signal|before|you|start|running.,e2074-a.mp3,e2074-b.mp3,1,Ruth.png,Ivy.png,left,right
e2075,va1038,creation,Is this sculpture your own creation?,"Yes, I made it from recycled cans.",この彫刻はあなたの作品なの？,はい、リサイクルした缶で作りました。,Ruth,Ivy,1,creation?,Ruth,Ivy,___________,"Yes, I made it from recycled cans.",Is this sculpture your own creation?,Is|this|sculpture|your|own|creation?,e2075-a.mp3,e2075-b.mp3,1,Ruth.png,Ivy.png,left,right
e2076,va1038,creation,The creation of the park took more than ten years.,,その公園をつくるのに10年以上かかりました。,,Ivy,,1,creation,Ivy,,___________,,The creation of the park took more than ten years.,The|creation|of|the|park|took|more|than|ten|years.,e2076-a.mp3,,1,Ivy,,right,none
e2077,va1039,host,Who's going to host the party this year?,"We'll have it here, as usual.",今年のパーティーは誰が主催するの？,いつもどおりうちでやるよ。,Ivy,Matthew,1,host,Ivy,Matthew,___________,"We'll have it here, as usual.",Who's going to host the party this year?,Who's|going|to|host|the|party|this|year?,e2077-a.mp3,e2077-b.mp3,1,Ivy,Matthew.png,right,left
e2078,va1039,host,The host of the quiz show asked really hard questions.,,クイズ番組の司会者は本当に難しい質問をした。,,Ivy,,1,host,Ivy,,___________,,The host of the quiz show asked really hard questions.,The|host|of|the|quiz|show|asked|really|hard|questions.,e2078-a.mp3,,1,Ivy,,right,none
e2079,va1040,founder,The founder of our school was a doctor.,"I didn't know that, that's interesting.",本校の創立者はお医者さんでした。,知りませんでした、興味深いですね。,Ruth,Ivy,1,founder,Ruth,Ivy,___________,"I didn't know that, that's interesting.",The founder of our school was a doctor.,The|founder|of|our|school|was|a|doctor.,e2079-a.mp3,e2079-b.mp3,1,Ruth.png,Ivy.png,left,right
e2080,va1040,founder,The founder of the company started it in his garage.,,その会社の創業者は、自宅の車庫で会社を始めました。,,Ivy,,1,founder,Ivy,,___________,,The founder of the company started it in his garage.,The|founder|of|the|company|started|it|in|his|garage.,e2080-a.mp3,,1,Ivy,,right,none
e2081,va1041,recover,Did you recover from your cold?,"Mostly, but my voice is still weak.",風邪は治った？,ほぼね、でもまだ声が出にくい。,Kevin,Ivy,1,recover,Kevin,Ivy,___________,"Mostly, but my voice is still weak.",Did you recover from your cold?,Did|you|recover|from|your|cold?,e2081-a.mp3,e2081-b.mp3,1,Kevin.png,Ivy.png,left,right
e2082,va1041,recover,It took me a week to recover after the marathon.,,マラソンのあと回復するのに1週間かかった。,,Kevin,,1,recover,Kevin,,___________,,It took me a week to recover after the marathon.,It|took|me|a|week|to|recover|after|the|marathon.,e2082-a.mp3,,1,Kevin.png,,left,none
e2083,va1042,devote,How much time do you devote to practice?,About an hour every day.,練習にどれくらい時間を充てているの？,毎日1時間くらいです。,Ruth,Ivy,1,devote,Ruth,Ivy,___________,About an hour every day.,How much time do you devote to practice?,How|much|time|do|you|devote|to|practice?,e2083-a.mp3,e2083-b.mp3,1,Ruth.png,Ivy.png,left,right
e2084,va1042,devote,She devoted her life to helping sick animals.,,彼女は病気の動物を助けることに人生を捧げました。,,Ivy,,1,devoted,Ivy,,___________,,She devoted her life to helping sick animals.,She|devoted|her|life|to|helping|sick|animals.,e2084-a.mp3,,1,Ivy,,right,none
e2085,va1043,instruction,This shelf is so hard to build.,Did you read the instructions first?,この棚、組み立てるのすごく難しい。,先に説明書は読んだ？,Ivy,Matthew,2,instructions,Ivy,Matthew,This shelf is so hard to build.,___________,Did you read the instructions first?,Did|you|read|the|instructions|first?,e2085-a.mp3,e2085-b.mp3,1,Ivy,Matthew.png,right,left
e2086,va1043,instruction,Follow each instruction carefully before you begin.,,始める前に、指示を一つずつよく確認してください。,,Ruth,,1,instruction,Ruth,,___________,,Follow each instruction carefully before you begin.,Follow|each|instruction|carefully|before|you|begin.,e2086-a.mp3,,1,Ruth.png,,left,none
