question_id,arrange_word_id,arrange_word,en1,en2,ja1,ja2,voice1,voice2,included_1or2,highlight_chips,voice1_name,voice2_name,sentence_first_en,sentence_second_en,answer,chips,audio_first,audio_second,audio_auto,icon_first,icon_second,position_first,position_second
e2611,va1306,insist,I'll pay for the ice cream.,"No, I insist. It's my treat today.",アイス代、俺が払うよ。,ううん、いいから。今日は私のおごり。,Kevin,Ivy,2,insist.,Kevin,Ivy,I'll pay for the ice cream.,___________,"No, I insist. It's my treat today.","No,|I|insist.|It's|my|treat|today.",e2611-a.mp3,e2611-b.mp3,1,Kevin.png,Ivy.png,left,right
e2612,va1306,insist,Grandma insisted on making dinner for all of us.,,おばあちゃんが、みんなの夕飯を作るって言ってきかなかったんだ。,,Matthew,,1,insisted,Matthew,,___________,,Grandma insisted on making dinner for all of us.,Grandma|insisted|on|making|dinner|for|all|of|us.,e2612-a.mp3,,1,Matthew.png,,left,none
e2613,va1307,adopt,We adopted a cat from the animal shelter!,Lucky! What's her name?,保護施設から猫を引き取ったの！,いいなあ！名前は？,Ivy,Kevin,1,adopted,Ivy,Kevin,___________,Lucky! What's her name?,We adopted a cat from the animal shelter!,We|adopted|a|cat|from|the|animal|shelter!,e2613-a.mp3,e2613-b.mp3,1,Ivy,Kevin.png,right,left
e2614,va1307,adopt,Our school adopted a new rule about phones.,,本校では、スマートフォンに関する新しい規則を取り入れました。,,Ruth,,1,adopted,Ruth,,___________,,Our school adopted a new rule about phones.,Our|school|adopted|a|new|rule|about|phones.,e2614-a.mp3,,1,Ruth.png,,left,none
e2615,va1308,skilled,This bridge was built by skilled workers a hundred years ago.,,この橋は、100年前に熟練した職人たちによって造られました。,,Ivy,,1,skilled,Ivy,,___________,,This bridge was built by skilled workers a hundred years ago.,This|bridge|was|built|by|skilled|workers|a|hundred|years|ago.,e2615-a.mp3,,1,Ivy,,right,none
e2616,va1308,skilled,Your grandpa is really skilled at fishing.,He's been doing it for fifty years!,おじいちゃん、釣りがほんとにうまいね。,50年もやってるからね！,Kevin,Ivy,1,skilled,Kevin,Ivy,___________,He's been doing it for fifty years!,Your grandpa is really skilled at fishing.,Your|grandpa|is|really|skilled|at|fishing.,e2616-a.mp3,e2616-b.mp3,1,Kevin.png,Ivy.png,left,right
e2617,va1309,register,How do I register for the English contest?,Fill out this form and bring it to me.,英語コンテストにはどうやって申し込めばいいですか？,この用紙に記入して、私のところに持ってきて。,Ivy,Ruth,1,register,Ivy,Ruth,___________,Fill out this form and bring it to me.,How do I register for the English contest?,How|do|I|register|for|the|English|contest?,e2617-a.mp3,e2617-b.mp3,1,Ivy,Ruth.png,right,left
e2618,va1309,register,Please register your bike with the school office.,,自転車は学校の事務室で登録してください。,,Ruth,,1,register,Ruth,,___________,,Please register your bike with the school office.,Please|register|your|bike|with|the|school|office.,e2618-a.mp3,,1,Ruth.png,,left,none
e2619,va1310,mention,Did Ms. Brown mention the homework?,"Yes, it's page forty.",ブラウン先生、宿題のこと言ってた？,うん、40ページだよ。,Kevin,Ivy,1,mention,Kevin,Ivy,___________,"Yes, it's page forty.",Did Ms. Brown mention the homework?,Did|Ms.|Brown|mention|the|homework?,e2619-a.mp3,e2619-b.mp3,1,Kevin.png,Ivy.png,left,right
e2620,va1310,mention,Thank you for the gift!,Don't mention it. I'm glad you like it.,プレゼントありがとうございます！,どういたしまして。気に入ってくれてうれしいわ。,Ivy,Ruth,2,mention,Ivy,Ruth,Thank you for the gift!,___________,Don't mention it. I'm glad you like it.,Don't|mention|it.|I'm|glad|you|like|it.,e2620-a.mp3,e2620-b.mp3,1,Ivy,Ruth.png,right,left
e2621,va1311,military,This castle was used as a military base in the past.,,この城は、昔は軍事拠点として使われていました。,,Ruth,,1,military,Ruth,,___________,,This castle was used as a military base in the past.,This|castle|was|used|as|a|military|base|in|the|past.,e2621-a.mp3,,1,Ruth.png,,left,none
e2622,va1311,military,My uncle plays the trumpet in a military band.,Cool! Does he wear a uniform?,おじさん、軍楽隊でトランペット吹いてるんだ。,かっこいい！制服着てるの？,Kevin,Ivy,1,military,Kevin,Ivy,___________,Cool! Does he wear a uniform?,My uncle plays the trumpet in a military band.,My|uncle|plays|the|trumpet|in|a|military|band.,e2622-a.mp3,e2622-b.mp3,1,Kevin.png,Ivy.png,left,right
e2623,va1312,reunion,I'm going to my high school reunion tonight.,Have fun! Will you see your old friends?,今夜は高校の同窓会に行くんだ。,楽しんでね！昔の友達に会えるの？,Matthew,Ivy,1,reunion,Matthew,Ivy,___________,Have fun! Will you see your old friends?,I'm going to my high school reunion tonight.,I'm|going|to|my|high|school|reunion|tonight.,e2623-a.mp3,e2623-b.mp3,1,Matthew.png,Ivy.png,left,right
e2624,va1312,reunion,Our family reunion was loud but so much fun.,,親戚の集まりはにぎやかだったけど、すごく楽しかった。,,Ivy,,1,reunion,Ivy,,___________,,Our family reunion was loud but so much fun.,Our|family|reunion|was|loud|but|so|much|fun.,e2624-a.mp3,,1,Ivy,,right,none
e2625,va1313,educational,This game is fun and educational.,Really? It looks like a normal game.,このゲームは楽しくて勉強にもなるんだよ。,ほんと？普通のゲームに見えるけど。,Matthew,Ivy,1,educational.,Matthew,Ivy,___________,Really? It looks like a normal game.,This game is fun and educational.,This|game|is|fun|and|educational.,e2625-a.mp3,e2625-b.mp3,1,Matthew.png,Ivy.png,left,right
e2626,va1313,educational,The museum trip was very educational.,,博物館の見学は、とても勉強になりました。,,Ivy,,1,educational.,Ivy,,___________,,The museum trip was very educational.,The|museum|trip|was|very|educational.,e2626-a.mp3,,1,Ivy,,right,none
e2627,va1314,bilingual,Your cousin speaks English and Japanese perfectly!,"Yes, she's bilingual. She grew up in Canada.",いとこ、英語も日本語も完璧だね！,うん、バイリンガルなの。カナダで育ったから。,Kevin,Ivy,2,bilingual.,Kevin,Ivy,Your cousin speaks English and Japanese perfectly!,___________,"Yes, she's bilingual. She grew up in Canada.","Yes,|she's|bilingual.|She|grew|up|in|Canada.",e2627-a.mp3,e2627-b.mp3,1,Kevin.png,Ivy.png,left,right
e2628,va1314,bilingual,This museum has bilingual signs for foreign visitors.,,この博物館には、外国人向けに2か国語の案内があります。,,Ruth,,1,bilingual,Ruth,,___________,,This museum has bilingual signs for foreign visitors.,This|museum|has|bilingual|signs|for|foreign|visitors.,e2628-a.mp3,,1,Ruth.png,,left,none
e2629,va1315,annual,Our annual sports day is next Saturday.,,毎年恒例の運動会は、来週の土曜日です。,,Ruth,,1,annual,Ruth,,___________,,Our annual sports day is next Saturday.,Our|annual|sports|day|is|next|Saturday.,e2629-a.mp3,,1,Ruth.png,,left,none
e2630,va1315,annual,What's the annual rainfall in Tokyo?,I'll look it up for our report.,東京の年間降水量ってどのくらい？,レポート用に調べておくね。,Kevin,Ivy,1,annual,Kevin,Ivy,___________,I'll look it up for our report.,What's the annual rainfall in Tokyo?,What's|the|annual|rainfall|in|Tokyo?,e2630-a.mp3,e2630-b.mp3,1,Kevin.png,Ivy.png,left,right
e2631,va1316,overall,How was the school trip overall?,"Great, except for the long bus ride.",修学旅行、全体的にどうだった？,よかったよ。バスの移動が長かったこと以外は。,Kevin,Ivy,1,overall?,Kevin,Ivy,___________,"Great, except for the long bus ride.",How was the school trip overall?,How|was|the|school|trip|overall?,e2631-a.mp3,e2631-b.mp3,1,Kevin.png,Ivy.png,left,right
e2632,va1316,overall,"Overall, your presentation was clear and interesting.",,全体として、あなたの発表はわかりやすくて面白かったわ。,,Ruth,,1,"Overall,",Ruth,,___________,,"Overall, your presentation was clear and interesting.","Overall,|your|presentation|was|clear|and|interesting.",e2632-a.mp3,,1,Ruth.png,,left,none
e2633,va1317,alternative,Is there an alternative to plastic bags?,Cloth bags are a great choice.,ビニール袋の代わりになるものってありますか？,布のバッグがいい選択肢ね。,Ivy,Ruth,1,alternative,Ivy,Ruth,___________,Cloth bags are a great choice.,Is there an alternative to plastic bags?,Is|there|an|alternative|to|plastic|bags?,e2633-a.mp3,e2633-b.mp3,1,Ivy,Ruth.png,right,left
e2634,va1317,alternative,The road is closed. We need an alternative route.,,道が通行止めだ。別のルートを探さないと。,,Matthew,,1,alternative,Matthew,,___________,,The road is closed. We need an alternative route.,The|road|is|closed.|We|need|an|alternative|route.,e2634-a.mp3,,1,Matthew.png,,left,none
e2635,va1318,arrival,What's our arrival time in Osaka?,Around three in the afternoon.,大阪には何時に着くの？,午後3時ごろだよ。,Ivy,Matthew,1,arrival,Ivy,Matthew,___________,Around three in the afternoon.,What's our arrival time in Osaka?,What's|our|arrival|time|in|Osaka?,e2635-a.mp3,e2635-b.mp3,1,Ivy,Matthew.png,right,left
e2636,va1318,arrival,Everyone got excited about the arrival of the new puppy.,,新しい子犬が来て、家族みんな大はしゃぎだったよ。,,Ivy,,1,arrival,Ivy,,___________,,Everyone got excited about the arrival of the new puppy.,Everyone|got|excited|about|the|arrival|of|the|new|puppy.,e2636-a.mp3,,1,Ivy,,right,none
e2637,va1319,priceless,This letter from my grandma is priceless to me.,,おばあちゃんからのこの手紙は、私にとってお金に代えられない宝物なの。,,Ivy,,1,priceless,Ivy,,___________,,This letter from my grandma is priceless to me.,This|letter|from|my|grandma|is|priceless|to|me.,e2637-a.mp3,,1,Ivy,,right,none
e2638,va1319,priceless,The look on my dad's face was priceless!,I wish I had a photo of it!,あのときの父さんの顔、最高だったよ！,写真撮っておきたかった！,Kevin,Ivy,1,priceless!,Kevin,Ivy,___________,I wish I had a photo of it!,The look on my dad's face was priceless!,The|look|on|my|dad's|face|was|priceless!,e2638-a.mp3,e2638-b.mp3,1,Kevin.png,Ivy.png,left,right
e2639,va1320,rarely,Do you watch TV?,Rarely. I usually watch videos on my phone.,テレビ見る？,めったに見ない。たいていスマホで動画見てる。,Kevin,Ivy,2,Rarely.,Kevin,Ivy,Do you watch TV?,___________,Rarely. I usually watch videos on my phone.,Rarely.|I|usually|watch|videos|on|my|phone.,e2639-a.mp3,e2639-b.mp3,1,Kevin.png,Ivy.png,left,right
e2640,va1320,rarely,My cat rarely comes when I call her.,,うちの猫は呼んでもめったに来ないの。,,Ivy,,1,rarely,Ivy,,___________,,My cat rarely comes when I call her.,My|cat|rarely|comes|when|I|call|her.,e2640-a.mp3,,1,Ivy,,right,none
e2641,va1321,politician,A good politician listens to people's voices.,,よい政治家は、人々の声に耳を傾けます。,,Ivy,,1,politician,Ivy,,___________,,A good politician listens to people's voices.,A|good|politician|listens|to|people's|voices.,e2641-a.mp3,,1,Ivy,,right,none
e2642,va1321,politician,A politician visited our school today!,Really? What did he talk about?,今日、政治家がうちの学校に来たんだよ！,ほんと？何の話してた？,Kevin,Ivy,1,politician,Kevin,Ivy,___________,Really? What did he talk about?,A politician visited our school today!,A|politician|visited|our|school|today!,e2642-a.mp3,e2642-b.mp3,1,Kevin.png,Ivy.png,left,right
e2643,va1322,guilt,I felt a lot of guilt after I ate my sister's pudding.,,妹のプリンを食べちゃって、すごく罪悪感があった。,,Ivy,,1,guilt,Ivy,,___________,,I felt a lot of guilt after I ate my sister's pudding.,I|felt|a|lot|of|guilt|after|I|ate|my|sister's|pudding.,e2643-a.mp3,,1,Ivy,,right,none
e2644,va1322,guilt,"In the story, the boy's guilt made him tell the truth.",,物語の中で、少年は罪悪感から本当のことを話しました。,,Ruth,,1,guilt,Ruth,,___________,,"In the story, the boy's guilt made him tell the truth.","In|the|story,|the|boy's|guilt|made|him|tell|the|truth.",e2644-a.mp3,,1,Ruth.png,,left,none
e2645,va1323,standard,Your work is above the standard for your grade.,Really? Thank you!,あなたの作品は、学年の水準を超えているわ。,本当ですか？ありがとうございます！,Ruth,Ivy,1,standard,Ruth,Ivy,___________,Really? Thank you!,Your work is above the standard for your grade.,Your|work|is|above|the|standard|for|your|grade.,e2645-a.mp3,e2645-b.mp3,1,Ruth.png,Ivy.png,left,right
e2646,va1323,standard,Is this TV extra large?,"No, it's just a standard size.",このテレビって特大サイズ？,いや、ただの標準サイズだよ。,Ivy,Matthew,2,standard,Ivy,Matthew,Is this TV extra large?,___________,"No, it's just a standard size.","No,|it's|just|a|standard|size.",e2646-a.mp3,e2646-b.mp3,1,Ivy,Matthew.png,right,left
e2647,va1324,nasty,This medicine tastes nasty!,Just drink it quickly. You'll feel better.,この薬、まずっ！,さっさと飲んじゃいなよ。よくなるから。,Kevin,Ivy,1,nasty!,Kevin,Ivy,___________,Just drink it quickly. You'll feel better.,This medicine tastes nasty!,This|medicine|tastes|nasty!,e2647-a.mp3,e2647-b.mp3,1,Kevin.png,Ivy.png,left,right
e2648,va1324,nasty,You have a nasty cold. Stay in bed today.,,ひどい風邪だね。今日は寝ていなさい。,,Matthew,,1,nasty,Matthew,,___________,,You have a nasty cold. Stay in bed today.,You|have|a|nasty|cold.|Stay|in|bed|today.,e2648-a.mp3,,1,Matthew.png,,left,none
e2649,va1325,injury,Why aren't you playing today?,I have a knee injury from last week.,今日なんで試合出てないの？,先週ひざをけがしちゃって。,Kevin,Ivy,2,injury,Kevin,Ivy,Why aren't you playing today?,___________,I have a knee injury from last week.,I|have|a|knee|injury|from|last|week.,e2649-a.mp3,e2649-b.mp3,1,Kevin.png,Ivy.png,left,right
e2650,va1325,injury,Warm up well to avoid injury.,,けがをしないように、しっかり準備運動をしましょう。,,Ruth,,1,injury.,Ruth,,___________,,Warm up well to avoid injury.,Warm|up|well|to|avoid|injury.,e2650-a.mp3,,1,Ruth.png,,left,none
e2651,va1326,tourism,Tourism brings many visitors to our small town.,,観光のおかげで、私たちの小さな町にもたくさんの人が訪れます。,,Ivy,,1,Tourism,Ivy,,___________,,Tourism brings many visitors to our small town.,Tourism|brings|many|visitors|to|our|small|town.,e2651-a.mp3,,1,Ivy,,right,none
e2652,va1326,tourism,Too much tourism can damage nature.,,観光客が増えすぎると、自然を傷つけることがあります。,,Ivy,,1,tourism,Ivy,,___________,,Too much tourism can damage nature.,Too|much|tourism|can|damage|nature.,e2652-a.mp3,,1,Ivy,,right,none
e2653,va1327,relation,We studied the relation between sleep and test scores.,,私たちは、睡眠とテストの点数の関係を調べました。,,Ivy,,1,relation,Ivy,,___________,,We studied the relation between sleep and test scores.,We|studied|the|relation|between|sleep|and|test|scores.,e2653-a.mp3,,1,Ivy,,right,none
e2654,va1327,relation,Is Mr. Tanaka your uncle?,"No, he's no relation. We just have the same name.",田中さんっておじさん？,ううん、親戚じゃないよ。名字が同じなだけ。,Kevin,Ivy,2,relation.,Kevin,Ivy,Is Mr. Tanaka your uncle?,___________,"No, he's no relation. We just have the same name.","No,|he's|no|relation.|We|just|have|the|same|name.",e2654-a.mp3,e2654-b.mp3,1,Kevin.png,Ivy.png,left,right
e2655,va1328,anxiety,Deep breathing can help reduce anxiety before a test.,,深呼吸は、テスト前の不安を和らげるのに役立ちます。,,Ivy,,1,anxiety,Ivy,,___________,,Deep breathing can help reduce anxiety before a test.,Deep|breathing|can|help|reduce|anxiety|before|a|test.,e2655-a.mp3,,1,Ivy,,right,none
e2656,va1328,anxiety,I have so much anxiety about my speech.,You'll be great. You practiced so much!,スピーチのことがすごく不安なんだ。,大丈夫だよ。あんなに練習したんだから！,Kevin,Ivy,1,anxiety,Kevin,Ivy,___________,You'll be great. You practiced so much!,I have so much anxiety about my speech.,I|have|so|much|anxiety|about|my|speech.,e2656-a.mp3,e2656-b.mp3,1,Kevin.png,Ivy.png,left,right
e2657,va1329,uncountable,Water and milk are uncountable nouns.,,水や牛乳は数えられない名詞です。,,Ruth,,1,uncountable,Ruth,,___________,,Water and milk are uncountable nouns.,Water|and|milk|are|uncountable|nouns.,e2657-a.mp3,,1,Ruth.png,,left,none
e2658,va1329,uncountable,The stars tonight seem uncountable!,I know. Let's make a wish.,今夜の星、数えきれないくらいある！,ほんとだね。願い事しよう。,Kevin,Ivy,1,uncountable!,Kevin,Ivy,___________,I know. Let's make a wish.,The stars tonight seem uncountable!,The|stars|tonight|seem|uncountable!,e2658-a.mp3,e2658-b.mp3,1,Kevin.png,Ivy.png,left,right
e2659,va1330,hardly,You look tired.,I hardly slept last night because of the storm.,疲れてるね。,嵐のせいで昨日の夜ほとんど寝られなかったの。,Kevin,Ivy,2,hardly,Kevin,Ivy,You look tired.,___________,I hardly slept last night because of the storm.,I|hardly|slept|last|night|because|of|the|storm.,e2659-a.mp3,e2659-b.mp3,1,Kevin.png,Ivy.png,left,right
e2660,va1330,hardly,I can hardly believe summer vacation is over.,,夏休みが終わったなんて、ほとんど信じられない。,,Ivy,,1,hardly,Ivy,,___________,,I can hardly believe summer vacation is over.,I|can|hardly|believe|summer|vacation|is|over.,e2660-a.mp3,,1,Ivy,,right,none
e2661,va1331,folkcraft,"This village is famous for its folkcraft, like bamboo baskets.",,この村は、竹かごなどの民芸品で有名です。,,Ruth,,1,"folkcraft,",Ruth,,___________,,"This village is famous for its folkcraft, like bamboo baskets.","This|village|is|famous|for|its|folkcraft,|like|bamboo|baskets.",e2661-a.mp3,,1,Ruth.png,,left,none
e2662,va1331,folkcraft,I bought a folkcraft toy for my little cousin.,,小さいいとこに、民芸品のおもちゃを買ったよ。,,Ivy,,1,folkcraft,Ivy,,___________,,I bought a folkcraft toy for my little cousin.,I|bought|a|folkcraft|toy|for|my|little|cousin.,e2662-a.mp3,,1,Ivy,,right,none
e2663,va1332,struggle,I always struggle with math word problems.,Me too. Let's study together.,文章題にはいつも苦戦するんだよな。,私も。一緒に勉強しよう。,Kevin,Ivy,1,struggle,Kevin,Ivy,___________,Me too. Let's study together.,I always struggle with math word problems.,I|always|struggle|with|math|word|problems.,e2663-a.mp3,e2663-b.mp3,1,Kevin.png,Ivy.png,left,right
e2664,va1332,struggle,"The baby bird struggled to fly, but it finally did!",,ひな鳥はうまく飛べなくて苦労してたけど、ついに飛べたよ！,,Ivy,,1,struggled,Ivy,,___________,,"The baby bird struggled to fly, but it finally did!","The|baby|bird|struggled|to|fly,|but|it|finally|did!",e2664-a.mp3,,1,Ivy,,right,none
e2665,va1333,hire,We hired a guide for the mountain hike.,Great! Then we won't get lost.,山歩きのためにガイドさんを雇ったよ。,よかった！じゃあ迷わないね。,Matthew,Ivy,1,hired,Matthew,Ivy,___________,Great! Then we won't get lost.,We hired a guide for the mountain hike.,We|hired|a|guide|for|the|mountain|hike.,e2665-a.mp3,e2665-b.mp3,1,Matthew.png,Ivy.png,left,right
e2666,va1333,hire,That cafe is hiring students for the summer.,,あのカフェ、夏の間学生を募集してるんだって。,,Kevin,,1,hiring,Kevin,,___________,,That cafe is hiring students for the summer.,That|cafe|is|hiring|students|for|the|summer.,e2666-a.mp3,,1,Kevin.png,,left,none
e2667,va1334,pride,You should take pride in your hard work.,,自分の努力に誇りを持っていいのよ。,,Ruth,,1,pride,Ruth,,___________,,You should take pride in your hard work.,You|should|take|pride|in|your|hard|work.,e2667-a.mp3,,1,Ruth.png,,left,none
e2668,va1334,pride,Why is your dad smiling so much?,He's full of pride. I won first prize!,なんでお父さんあんなにニコニコしてるの？,誇らしいんだよ。私が1位になったから！,Kevin,Ivy,2,pride.,Kevin,Ivy,Why is your dad smiling so much?,___________,He's full of pride. I won first prize!,He's|full|of|pride.|I|won|first|prize!,e2668-a.mp3,e2668-b.mp3,1,Kevin.png,Ivy.png,left,right
e2669,va1335,strength,I don't have the strength to open this jar.,Let me try. There we go!,このビン、開ける力がないよ。,貸してごらん。ほら開いた！,Ivy,Matthew,1,strength,Ivy,Matthew,___________,Let me try. There we go!,I don't have the strength to open this jar.,I|don't|have|the|strength|to|open|this|jar.,e2669-a.mp3,e2669-b.mp3,1,Ivy,Matthew.png,right,left
e2670,va1335,strength,Everyone has different strengths and weaknesses.,,誰にでも、それぞれ違う長所と短所があります。,,Ruth,,1,strengths,Ruth,,___________,,Everyone has different strengths and weaknesses.,Everyone|has|different|strengths|and|weaknesses.,e2670-a.mp3,,1,Ruth.png,,left,none
e2671,va1336,dawn,We have to leave at dawn to see the sunrise.,That early? I'll set three alarms.,日の出を見るには、夜明けに出発しないとね。,そんなに早く？目覚まし3つかけとく。,Matthew,Ivy,1,dawn,Matthew,Ivy,___________,That early? I'll set three alarms.,We have to leave at dawn to see the sunrise.,We|have|to|leave|at|dawn|to|see|the|sunrise.,e2671-a.mp3,e2671-b.mp3,1,Matthew.png,Ivy.png,left,right
e2672,va1336,dawn,The birds start singing just before dawn.,,鳥たちは夜明けの直前に鳴き始めるんだ。,,Ivy,,1,dawn.,Ivy,,___________,,The birds start singing just before dawn.,The|birds|start|singing|just|before|dawn.,e2672-a.mp3,,1,Ivy,,right,none
e2673,va1337,handout,Please pass the handouts to the back.,,プリントを後ろに回してください。,,Ruth,,1,handouts,Ruth,,___________,,Please pass the handouts to the back.,Please|pass|the|handouts|to|the|back.,e2673-a.mp3,,1,Ruth.png,,left,none
e2674,va1337,handout,I lost the handout from science class.,You can copy mine.,理科の授業のプリント、なくしちゃった。,私のコピーしていいよ。,Kevin,Ivy,1,handout,Kevin,Ivy,___________,You can copy mine.,I lost the handout from science class.,I|lost|the|handout|from|science|class.,e2674-a.mp3,e2674-b.mp3,1,Kevin.png,Ivy.png,left,right
e2675,va1338,value,This old coin might have great value!,Let's ask an expert to check it.,この古いコイン、すごく価値があるかも！,専門家に見てもらおう。,Ivy,Matthew,1,value!,Ivy,Matthew,___________,Let's ask an expert to check it.,This old coin might have great value!,This|old|coin|might|have|great|value!,e2675-a.mp3,e2675-b.mp3,1,Ivy,Matthew.png,right,left
e2676,va1338,value,I value honesty more than anything.,,私は何よりも正直さを大切にしています。,,Ruth,,1,value,Ruth,,___________,,I value honesty more than anything.,I|value|honesty|more|than|anything.,e2676-a.mp3,,1,Ruth.png,,left,none
e2677,va1339,physics,Physics is so hard for me.,But it explains why roller coasters are fun!,物理ってほんと難しい。,でも、ジェットコースターが楽しい理由がわかるんだよ！,Kevin,Ivy,1,Physics,Kevin,Ivy,___________,But it explains why roller coasters are fun!,Physics is so hard for me.,Physics|is|so|hard|for|me.,e2677-a.mp3,e2677-b.mp3,1,Kevin.png,Ivy.png,left,right
e2678,va1339,physics,"In physics class, we'll study how light travels.",,物理の授業では、光がどう進むかを学びます。,,Ruth,,1,physics,Ruth,,___________,,"In physics class, we'll study how light travels.","In|physics|class,|we'll|study|how|light|travels.",e2678-a.mp3,,1,Ruth.png,,left,none
e2679,va1340,expire,This milk expired two days ago.,Eww! Throw it away!,この牛乳、2日前に期限切れてるよ。,うえっ！捨てて！,Matthew,Ivy,1,expired,Matthew,Ivy,___________,Eww! Throw it away!,This milk expired two days ago.,This|milk|expired|two|days|ago.,e2679-a.mp3,e2679-b.mp3,1,Matthew.png,Ivy.png,left,right
e2680,va1340,expire,My library card expires at the end of the month.,,図書館カードが今月末で期限切れになるんだ。,,Ivy,,1,expires,Ivy,,___________,,My library card expires at the end of the month.,My|library|card|expires|at|the|end|of|the|month.,e2680-a.mp3,,1,Ivy,,right,none
e2681,va1341,equip,All classrooms are equipped with air conditioners.,,すべての教室にはエアコンが備え付けられています。,,Ruth,,1,equipped,Ruth,,___________,,All classrooms are equipped with air conditioners.,All|classrooms|are|equipped|with|air|conditioners.,e2681-a.mp3,,1,Ruth.png,,left,none
e2682,va1341,equip,Is the campsite equipped with showers?,"Yes, and there's a small shop too.",キャンプ場にシャワーってついてる？,あるよ。小さい売店もあるんだ。,Ivy,Matthew,1,equipped,Ivy,Matthew,___________,"Yes, and there's a small shop too.",Is the campsite equipped with showers?,Is|the|campsite|equipped|with|showers?,e2682-a.mp3,e2682-b.mp3,1,Ivy,Matthew.png,right,left
e2683,va1342,generally,What time do you get up on weekends?,Generally around nine. I love sleeping in.,休みの日って何時に起きる？,たいてい9時ごろ。朝寝坊が大好きなの。,Kevin,Ivy,2,Generally,Kevin,Ivy,What time do you get up on weekends?,___________,Generally around nine. I love sleeping in.,Generally|around|nine.|I|love|sleeping|in.,e2683-a.mp3,e2683-b.mp3,1,Kevin.png,Ivy.png,left,right
e2684,va1342,generally,Cats generally sleep more than twelve hours a day.,,猫はふつう、1日に12時間以上寝ます。,,Ivy,,1,generally,Ivy,,___________,,Cats generally sleep more than twelve hours a day.,Cats|generally|sleep|more|than|twelve|hours|a|day.,e2684-a.mp3,,1,Ivy,,right,none
